"locality_point_id","suburb_name","suburb_label","postcode","latitude","longitude","accessibility_score","safety_score","environment_score","liveability_score","persona","time_minutes","scoring_version","crime_latest_year","status","error_message","calculated_at","breakdown_json"
"415","KENSINGTON","Kensington","","-37.7942858350001","144.927379944994","75","67","71","71","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:44:41.523Z","{""accessibility"":{""accessibilityScore"":75,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":97.19,""count"":20,""nearestDistanceKm"":0.15},""train_station"":{""score"":69.5,""count"":5,""nearestDistanceKm"":0.61},""supermarket"":{""score"":93.75,""count"":14,""nearestDistanceKm"":0.2},""hospital"":{""score"":16.75,""count"":1,""nearestDistanceKm"":1.56},""school"":{""score"":93.63,""count"":20,""nearestDistanceKm"":0.17},""park"":{""score"":62.19,""count"":3,""nearestDistanceKm"":0.57}}},""safety"":{""safetyScore"":67,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":66.46,""zoning"":66.89,""rawSafety"":66.64},""crimeDetails"":{""averageInRadius"":4.18,""suburbCount"":5,""suburbNames"":[""FLEMINGTON"",""FOOTSCRAY"",""KENSINGTON"",""NORTH MELBOURNE"",""WEST MELBOURNE""]},""zoningDetails"":{""zoneCount"":124,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":54},{""label"":""COMMERCIAL 1 ZONE"",""count"":14},{""label"":""MIXED USE ZONE"",""count"":11}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":71,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":64.18,""heat"":31.56,""zoning"":72.94,""airQuality"":95},""rawData"":{""avgGreen"":25.6710544512907,""minGreen"":0,""maxGreen"":97.13628656,""vegetationCount"":829,""avgHeat"":8.85097671126354,""minHeat"":6.07526256,""maxHeat"":11.63644414,""heatCount"":277,""zoningCount"":124,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":54},{""label"":""COMMERCIAL 1 ZONE"",""count"":14},{""label"":""MIXED USE ZONE"",""count"":11}],""airQualitySite"":{""id"":""4afe6adc-cbac-4bf1-afbe-ff98d59564f9"",""name"":""Melbourne CBD"",""lat"":-37.8073959,""lng"":144.97,""distanceKm"":4.02},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"480","KERRIMUR","Kerrimur","","-37.806785849","145.136026906997","64","70","76","69","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:45:02.994Z","{""accessibility"":{""accessibilityScore"":64,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":94.94,""count"":19,""nearestDistanceKm"":0.27},""train_station"":{""score"":20.5,""count"":1,""nearestDistanceKm"":1.59},""supermarket"":{""score"":87.5,""count"":6,""nearestDistanceKm"":0.4},""hospital"":{""score"":28.56,""count"":1,""nearestDistanceKm"":1.29},""school"":{""score"":86.88,""count"":20,""nearestDistanceKm"":0.35},""park"":{""score"":56.25,""count"":4,""nearestDistanceKm"":1.08}}},""safety"":{""safetyScore"":70,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":71.14,""zoning"":67.96,""rawSafety"":69.77},""crimeDetails"":{""averageInRadius"":17.54,""suburbCount"":7,""suburbNames"":[""BLACKBURN"",""BLACKBURN NORTH"",""BOX HILL"",""BOX HILL NORTH"",""DONCASTER"",""DONCASTER EAST""]},""zoningDetails"":{""zoneCount"":63,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":25},{""label"":""COMMERCIAL 1 ZONE"",""count"":7},{""label"":""TRANSPORT ZONE 2 - PRINCIPAL ROAD NETWORK"",""count"":4}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":76,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":75.84,""heat"":33.74,""zoning"":75.32,""airQuality"":100},""rawData"":{""avgGreen"":30.3342143807422,""minGreen"":0,""maxGreen"":100,""vegetationCount"":512,""avgHeat"":8.29755261875648,""minHeat"":5.31587452,""maxHeat"":9.74373971,""heatCount"":193,""zoningCount"":63,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":25},{""label"":""COMMERCIAL 1 ZONE"",""count"":7},{""label"":""TRANSPORT ZONE 2 - PRINCIPAL ROAD NETWORK"",""count"":4}],""airQualitySite"":{""id"":""77062cb7-3e3b-4984-b6d0-03dda76177f2"",""name"":""Box Hill"",""lat"":-37.8287277,""lng"":145.1324,""distanceKm"":2.46},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"416","KEW","Kew","","-37.805161842","145.036113924995","67","70","75","70","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:45:14.781Z","{""accessibility"":{""accessibilityScore"":67,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":94.38,""count"":18,""nearestDistanceKm"":0.3},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":93.13,""count"":6,""nearestDistanceKm"":0.22},""hospital"":{""score"":52.31,""count"":3,""nearestDistanceKm"":1.09},""school"":{""score"":98.5,""count"":20,""nearestDistanceKm"":0.04},""park"":{""score"":68.75,""count"":3,""nearestDistanceKm"":0.36}}},""safety"":{""safetyScore"":70,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":68.55,""zoning"":71.77,""rawSafety"":69.93},""crimeDetails"":{""averageInRadius"":10.13,""suburbCount"":3,""suburbNames"":[""HAWTHORN"",""KEW"",""KEW EAST""]},""zoningDetails"":{""zoneCount"":77,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":20},{""label"":""COMMERCIAL 1 ZONE"",""count"":13},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 3"",""count"":12}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":75,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":71.41,""heat"":35.92,""zoning"":75.26,""airQuality"":97},""rawData"":{""avgGreen"":28.5637803387376,""minGreen"":0,""maxGreen"":99.32618087,""vegetationCount"":705,""avgHeat"":7.74165002938223,""minHeat"":5.31952623,""maxHeat"":9.14210577,""heatCount"":259,""zoningCount"":77,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":20},{""label"":""COMMERCIAL 1 ZONE"",""count"":13},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 3"",""count"":12}],""airQualitySite"":{""id"":""c69ed768-34d2-4d72-86f3-088c250758a8"",""name"":""Alphington"",""lat"":-37.7784081,""lng"":145.0306,""distanceKm"":3.01},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"277","KEW EAST","Kew East","","-37.797393844","145.056762921996","70","71","79","73","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:45:27.526Z","{""accessibility"":{""accessibilityScore"":70,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":94.56,""count"":18,""nearestDistanceKm"":0.29},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":86.56,""count"":3,""nearestDistanceKm"":0.43},""hospital"":{""score"":84.69,""count"":3,""nearestDistanceKm"":0.35},""school"":{""score"":97.38,""count"":19,""nearestDistanceKm"":0.07},""park"":{""score"":63.13,""count"":4,""nearestDistanceKm"":0.86}}},""safety"":{""safetyScore"":71,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":70.59,""zoning"":72.29,""rawSafety"":71.32},""crimeDetails"":{""averageInRadius"":15.96,""suburbCount"":5,""suburbNames"":[""BALWYN"",""BALWYN NORTH"",""DEEPDENE"",""KEW"",""KEW EAST""]},""zoningDetails"":{""zoneCount"":79,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":21},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 5"",""count"":14},{""label"":""COMMERCIAL 1 ZONE"",""count"":11}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":79,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":87.15,""heat"":35.97,""zoning"":74.75,""airQuality"":97},""rawData"":{""avgGreen"":34.8604457670175,""minGreen"":0,""maxGreen"":100,""vegetationCount"":513,""avgHeat"":7.72658250549505,""minHeat"":3.85644852,""maxHeat"":9.49447209,""heatCount"":202,""zoningCount"":79,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":21},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 5"",""count"":14},{""label"":""COMMERCIAL 1 ZONE"",""count"":11}],""airQualitySite"":{""id"":""c69ed768-34d2-4d72-86f3-088c250758a8"",""name"":""Alphington"",""lat"":-37.7784081,""lng"":145.0306,""distanceKm"":3.12},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"417","KEW NORTH","Kew North","","-37.787409843","145.052481923996","50","72","82","66","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:45:48.502Z","{""accessibility"":{""accessibilityScore"":50,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":90.44,""count"":18,""nearestDistanceKm"":0.51},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":45.21,""count"":2,""nearestDistanceKm"":1.22},""hospital"":{""score"":31.19,""count"":1,""nearestDistanceKm"":1.23},""school"":{""score"":64.75,""count"":18,""nearestDistanceKm"":0.94},""park"":{""score"":84.69,""count"":7,""nearestDistanceKm"":0.49}}},""safety"":{""safetyScore"":72,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":74.27,""zoning"":68.53,""rawSafety"":71.8},""crimeDetails"":{""averageInRadius"":26.47,""suburbCount"":7,""suburbNames"":[""ALPHINGTON"",""BALWYN NORTH"",""IVANHOE"",""IVANHOE EAST"",""KEW"",""KEW EAST""]},""zoningDetails"":{""zoneCount"":51,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":12},{""label"":""COMMERCIAL 1 ZONE"",""count"":7},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 3"",""count"":6}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":82,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":97.85,""heat"":37.86,""zoning"":71.67,""airQuality"":97},""rawData"":{""avgGreen"":39.1396134447134,""minGreen"":0,""maxGreen"":94.64730615,""vegetationCount"":314,""avgHeat"":7.24600367568,""minHeat"":2.1818028,""maxHeat"":9.49447209,""heatCount"":125,""zoningCount"":51,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":12},{""label"":""COMMERCIAL 1 ZONE"",""count"":7},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 3"",""count"":6}],""airQualitySite"":{""id"":""c69ed768-34d2-4d72-86f3-088c250758a8"",""name"":""Alphington"",""lat"":-37.7784081,""lng"":145.0306,""distanceKm"":2.17},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"418","KEYSBOROUGH","Keysborough","","-37.989396853","145.172405880997","50","68","74","62","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:46:10.315Z","{""accessibility"":{""accessibilityScore"":50,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":99.44,""count"":19,""nearestDistanceKm"":0.03},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":56.35,""count"":1,""nearestDistanceKm"":0.33},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":88,""count"":11,""nearestDistanceKm"":0.32},""park"":{""score"":53.13,""count"":1,""nearestDistanceKm"":0.22}}},""safety"":{""safetyScore"":68,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":66.12,""zoning"":70.73,""rawSafety"":68.1},""crimeDetails"":{""averageInRadius"":3.2,""suburbCount"":2,""suburbNames"":[""KEYSBOROUGH"",""NOBLE PARK""]},""zoningDetails"":{""zoneCount"":45,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":9},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 1"",""count"":8},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":8}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":74,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":76.89,""heat"":27.74,""zoning"":73.11,""airQuality"":96},""rawData"":{""avgGreen"":30.7560859808565,""minGreen"":0.17963738,""maxGreen"":97.66452189,""vegetationCount"":467,""avgHeat"":9.82723005623037,""minHeat"":7.54180925,""maxHeat"":11.66672507,""heatCount"":191,""zoningCount"":45,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":9},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 1"",""count"":8},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":8}],""airQualitySite"":{""id"":""69088979-01eb-4b48-9535-22b6d69421ec"",""name"":""Dandenong"",""lat"":-37.98576,""lng"":145.1987,""distanceKm"":2.34},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"419","KILLARA","Killara","","-37.756142875","145.502805849999","0","77","83","48","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:46:27.101Z","{""accessibility"":{""accessibilityScore"":0,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""park"":{""score"":0,""count"":0,""nearestDistanceKm"":null}}},""safety"":{""safetyScore"":77,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":77.37,""zoning"":77.37,""rawSafety"":77.37},""crimeDetails"":{""averageInRadius"":35.33,""suburbCount"":3,""suburbNames"":[""GRUYERE"",""SEVILLE EAST"",""WOORI YALLOCK""]},""zoningDetails"":{""zoneCount"":0,""zoneMix"":[]},""missingData"":{""crime"":false,""zoning"":true},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":83,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":100,""heat"":47.61,""zoning"":60,""airQuality"":95},""rawData"":{""avgGreen"":64.9942201268,""minGreen"":26.84109833,""maxGreen"":87.68419176,""vegetationCount"":25,""avgHeat"":4.75937122,""minHeat"":3.67515441,""maxHeat"":6.06678355,""heatCount"":4,""zoningCount"":0,""zoneMix"":[],""airQualitySite"":{""id"":""22b21e76-76f2-4b0d-b133-3fc852c721b5"",""name"":""Healesville"",""lat"":-37.6468239,""lng"":145.5275,""distanceKm"":12.35},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":true,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"187","KILSYTH","Kilsyth","","-37.802281862","145.315597876998","58","68","81","67","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:46:47.446Z","{""accessibility"":{""accessibilityScore"":58,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":97.75,""count"":20,""nearestDistanceKm"":0.12},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":87.81,""count"":4,""nearestDistanceKm"":0.39},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":98.13,""count"":12,""nearestDistanceKm"":0.05},""park"":{""score"":63.75,""count"":3,""nearestDistanceKm"":0.52}}},""safety"":{""safetyScore"":68,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":67.29,""zoning"":68.53,""rawSafety"":67.82},""crimeDetails"":{""averageInRadius"":6.53,""suburbCount"":3,""suburbNames"":[""CROYDON"",""KILSYTH"",""MOOROOLBARK""]},""zoningDetails"":{""zoneCount"":67,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":12},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 1"",""count"":11},{""label"":""COMMERCIAL 1 ZONE"",""count"":7}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":81,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":95.21,""heat"":39.52,""zoning"":70.07,""airQuality"":96},""rawData"":{""avgGreen"":38.0826162192059,""minGreen"":6.25602082,""maxGreen"":94.25202653,""vegetationCount"":340,""avgHeat"":6.82345306927536,""minHeat"":4.62764444,""maxHeat"":9.22598577,""heatCount"":138,""zoningCount"":67,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":12},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 1"",""count"":11},{""label"":""COMMERCIAL 1 ZONE"",""count"":7}],""airQualitySite"":{""id"":""9348c1f5-60c5-4c35-b4f1-1f0931ab1415"",""name"":""Mooroolbark"",""lat"":-37.77512,""lng"":145.3284,""distanceKm"":3.22},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"212","KILSYTH SOUTH","Kilsyth South","","-37.826639494","145.309215149998","42","70","81","62","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:47:09.971Z","{""accessibility"":{""accessibilityScore"":42,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":89.69,""count"":16,""nearestDistanceKm"":0.55},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":59.27,""count"":2,""nearestDistanceKm"":0.77},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":80.88,""count"":5,""nearestDistanceKm"":0.51},""park"":{""score"":0,""count"":0,""nearestDistanceKm"":null}}},""safety"":{""safetyScore"":70,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":70.7,""zoning"":67.95,""rawSafety"":69.52},""crimeDetails"":{""averageInRadius"":16.3,""suburbCount"":3,""suburbNames"":[""BAYSWATER NORTH"",""KILSYTH"",""KILSYTH SOUTH""]},""zoningDetails"":{""zoneCount"":43,""zoneMix"":[{""label"":""INDUSTRIAL 1 ZONE"",""count"":6},{""label"":""TRANSPORT ZONE 3 - SIGNIFICANT MUNICIPAL ROAD"",""count"":6},{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":5}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":81,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":94.94,""heat"":40.75,""zoning"":64.65,""airQuality"":96},""rawData"":{""avgGreen"":37.9750852787805,""minGreen"":5.39059091,""maxGreen"":87.09784113,""vegetationCount"":164,""avgHeat"":6.50797848328359,""minHeat"":3.34103317,""maxHeat"":8.22842879,""heatCount"":67,""zoningCount"":43,""zoneMix"":[{""label"":""INDUSTRIAL 1 ZONE"",""count"":6},{""label"":""TRANSPORT ZONE 3 - SIGNIFICANT MUNICIPAL ROAD"",""count"":6},{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":5}],""airQualitySite"":{""id"":""9348c1f5-60c5-4c35-b4f1-1f0931ab1415"",""name"":""Mooroolbark"",""lat"":-37.77512,""lng"":145.3284,""distanceKm"":5.97},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"475","KINGS PARK","Kings Park","","-37.7321655910001","144.776388302991","48","72","70","62","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:47:26.869Z","{""accessibility"":{""accessibilityScore"":48,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":96.44,""count"":20,""nearestDistanceKm"":0.19},""train_station"":{""score"":21.5,""count"":1,""nearestDistanceKm"":1.57},""supermarket"":{""score"":41.35,""count"":1,""nearestDistanceKm"":0.81},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":95.13,""count"":15,""nearestDistanceKm"":0.13},""park"":{""score"":17.5,""count"":1,""nearestDistanceKm"":1.36}}},""safety"":{""safetyScore"":72,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":74.14,""zoning"":68.93,""rawSafety"":71.9},""crimeDetails"":{""averageInRadius"":26.1,""suburbCount"":6,""suburbNames"":[""ALBANVALE"",""BURNSIDE HEIGHTS"",""DELAHEY"",""KINGS PARK"",""ST ALBANS""]},""zoningDetails"":{""zoneCount"":33,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":10},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":7},{""label"":""COMMERCIAL 1 ZONE"",""count"":4}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":70,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":63.87,""heat"":23.2,""zoning"":73.94,""airQuality"":96},""rawData"":{""avgGreen"":25.5477482843226,""minGreen"":0.92686555,""maxGreen"":69.69021688,""vegetationCount"":465,""avgHeat"":10.9849936267742,""minHeat"":9.11729189,""maxHeat"":12.96744486,""heatCount"":186,""zoningCount"":33,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":10},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":7},{""label"":""COMMERCIAL 1 ZONE"",""count"":4}],""airQualitySite"":{""id"":""031354b3-b6a2-403b-aae3-79e18f69c957"",""name"":""Footscray"",""lat"":-37.80077,""lng"":144.8672,""distanceKm"":11.04},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"420","KINGSBURY","Kingsbury","","-37.715005842","145.033958934995","57","68","77","66","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:47:50.810Z","{""accessibility"":{""accessibilityScore"":57,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":96.63,""count"":16,""nearestDistanceKm"":0.18},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":95.63,""count"":6,""nearestDistanceKm"":0.14},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":93.25,""count"":12,""nearestDistanceKm"":0.18},""park"":{""score"":43.75,""count"":2,""nearestDistanceKm"":0.84}}},""safety"":{""safetyScore"":68,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":67.42,""zoning"":68.75,""rawSafety"":67.99},""crimeDetails"":{""averageInRadius"":6.9,""suburbCount"":3,""suburbNames"":[""BUNDOORA"",""KINGSBURY"",""RESERVOIR""]},""zoningDetails"":{""zoneCount"":54,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":14},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 2"",""count"":8},{""label"":""COMMERCIAL 1 ZONE"",""count"":6}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":77,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":85.52,""heat"":31.4,""zoning"":72.87,""airQuality"":95},""rawData"":{""avgGreen"":34.2098371463407,""minGreen"":0,""maxGreen"":100,""vegetationCount"":317,""avgHeat"":8.89211878938461,""minHeat"":6.98320925,""maxHeat"":10.87519017,""heatCount"":130,""zoningCount"":54,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":14},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 2"",""count"":8},{""label"":""COMMERCIAL 1 ZONE"",""count"":6}],""airQualitySite"":{""id"":""fd9971b2-130e-4163-b56c-a37beadc7846"",""name"":""Macleod"",""lat"":-37.722477,""lng"":145.0576,""distanceKm"":2.24},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
